35.9766	125	35.9766	Cl-+2H2+ <-> H+, salt adduct	{'Cl': 1, 'H': 1}
52.0312	124
16.9901	124
0.5015	123	0.5015	double charged with C13	{'C': -1, '(C13)': 1}
88.0523	123
0.9935	121	0.9935	M(Cl37)-H[-]	{'Cl': -1, '(Cl37)': 1, 'H': -1}
2.9996	121	2.9996	M(S34)+H[1+]	{'S': -1, '(S34)': 1, 'H': 1}
48.021	121
35.9999	120
54.0468	120
29.9895	119
62.0367	119
68.0261	117
78.0164	117
60.0574	117
0.9951	117
97.9769	117	97.9769	± H3PO4, phosphorous compounds	{'O': 4, 'H': 3, 'P': 1}
34.0418	116
1.9945	115	1.9945	F <-> OH, halogen exchange with hydroxy group (typically -F + OH)	{'F': 1, 'O': -1, 'H': -1}
24.0443	114
44.9931	114
5.9894	114
7.9686	113
52.0134	112
67.9897	112	67.9897	NaCOOH	{'C': 1, 'O': 2, 'Na': 1, 'H': 1}
61.9704	111
90.0316	111
77.9772	110
86.0366	110
41.0265	110	41.0265	Acetonitrile	{'C': 2, 'H': 3, 'N': 1}
82.0053	108
22.0418	107
70.0054	107
83.0064	106
0.9994	105	0.9994	M(C13)	{'C': -1, '(C13)': 1}
17.9741	105
27.0109	104	27.0109	± HCN, nitrile compounds	{'N': 1, 'H': 1, 'C': 1}
16.9982	103
76.0159	103
83.9612	103	83.9612	KCOOH	{'O': 2, 'C': 1, 'K': 1, 'H': 1}
14.9914	103	14.9914	M-H+O[-]	{'H': -1, 'O': 1}
6.0469	102
96.0186	102
19.9897	101
22.0206	101
0.984	101	0.984	OH <-> NH2, e.g. de-amidiation, CHNO compounds	{'O': 1, 'H': -1, 'N': -1}
19.0139	100	19.0139	M-H2O-H[-]	{'H': -3, 'O': -1}
84.0575	100
27.0278	100
48.0575	100
